Make,Height,Length,Width,Fuel Type,Classification,Driveline,Number_of_Forward_Gears,City_MPG,Highway_MPG,Horsepower,Torque
Nissan,139,242,3,Gasoline,Manual,Front-wheel drive,6,23,31,175,180
Nissan,139,242,3,Gasoline,Manual,Front-wheel drive,6,18,27,270,258
Nissan,221,222,254,Gasoline,Manual,Front-wheel drive,6,21,28,200,180
Nissan,231,214,254,Gasoline,Manual,Front-wheel drive,6,24,31,140,147
Nissan,254,199,158,Gasoline,Automatic,Front-wheel drive,4,24,32,122,127
Nissan,254,199,158,Gasoline,Manual,Front-wheel drive,6,26,31,122,127
Nissan,233,103,158,Gasoline,Manual,Front-wheel drive,5,27,36,109,107
Nissan,139,242,3,Gasoline,Manual,Front-wheel drive,6,23,31,170,175
Nissan,231,214,254,Gasoline,Manual,Front-wheel drive,6,24,31,135,142
Nissan,102,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,140,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,102,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,140,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,153,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,105,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,146,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,105,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,105,58,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,146,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,146,58,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,153,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,115,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,156,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,45,150,57,Gasoline,Manual,Rear-wheel drive,6,18,25,332,270
Nissan,45,150,57,Gasoline,Automatic,Rear-wheel drive,7,18,25,332,270
Nissan,45,150,57,Gasoline,Automatic,Rear-wheel drive,7,18,25,332,270
Nissan,35,150,52,Gasoline,Manual,Rear-wheel drive,6,18,26,332,270
Nissan,35,52,52,Gasoline,Manual,Rear-wheel drive,6,18,26,332,270
Nissan,35,150,52,Gasoline,Manual,Rear-wheel drive,6,18,26,332,270
Nissan,35,150,52,Gasoline,Automatic,Rear-wheel drive,7,19,26,332,270
Nissan,35,150,52,Gasoline,Automatic,Rear-wheel drive,7,19,26,332,270
Nissan,33,28,229,Gasoline,Manual,Front-wheel drive,6,25,31,188,177
Nissan,33,28,229,Gasoline,Manual,Front-wheel drive,6,25,31,188,177
Nissan,110,186,57,Gasoline,Automatic,Rear-wheel drive,5,16,22,261,281
Nissan,110,186,57,Gasoline,Automatic,All-wheel drive,5,15,20,261,281
Nissan,110,186,57,Gasoline,Automatic,Rear-wheel drive,5,16,22,261,281
Nissan,110,186,57,Gasoline,Manual,All-wheel drive,6,16,20,261,281
Nissan,110,186,57,Gasoline,Automatic,All-wheel drive,5,15,20,261,281
Nissan,110,186,57,Gasoline,Manual,All-wheel drive,6,16,20,261,281
Nissan,110,186,57,Gasoline,Automatic,All-wheel drive,5,15,20,261,281
Nissan,36,20,57,Gasoline,Automatic,Rear-wheel drive,5,15,22,266,288
Nissan,52,20,57,Gasoline,Automatic,All-wheel drive,5,14,20,266,288
Nissan,41,20,57,Gasoline,Automatic,Rear-wheel drive,5,15,22,266,288
Nissan,52,20,57,Gasoline,Automatic,All-wheel drive,5,14,20,266,288
Nissan,41,20,57,Gasoline,Automatic,Rear-wheel drive,5,15,22,266,288
Nissan,52,20,57,Gasoline,Automatic,All-wheel drive,5,14,20,266,288
Nissan,41,20,57,Gasoline,Automatic,Rear-wheel drive,5,15,22,266,288
Nissan,52,20,57,Gasoline,Automatic,All-wheel drive,5,14,20,266,288
Nissan,54,20,57,Gasoline,Automatic,All-wheel drive,5,13,18,310,388
Nissan,168,155,222,Gasoline,Automatic,Rear-wheel drive,5,13,19,317,385
Nissan,168,155,222,Gasoline,Automatic,Rear-wheel drive,5,12,19,317,385
Nissan,189,155,222,Gasoline,Automatic,All-wheel drive,5,12,18,317,385
Nissan,189,155,222,Gasoline,Automatic,All-wheel drive,5,12,18,317,385
Nissan,168,155,222,Gasoline,Automatic,Rear-wheel drive,5,13,19,317,385
Nissan,168,155,222,E85,Automatic,Rear-wheel drive,5,9,13,317,385
Nissan,189,155,222,Gasoline,Automatic,All-wheel drive,5,12,18,317,385
Nissan,189,155,222,Gasoline,Automatic,All-wheel drive,5,12,18,317,385
Nissan,168,155,222,Gasoline,Automatic,Rear-wheel drive,5,13,19,317,385
Nissan,168,155,222,Gasoline,Automatic,Rear-wheel drive,5,12,19,317,385
Nissan,189,155,222,Gasoline,Automatic,All-wheel drive,5,12,18,317,385
Nissan,189,155,222,Gasoline,Automatic,All-wheel drive,5,12,18,317,385
Toyota,228,58,158,Gasoline,Manual,Front-wheel drive,5,30,38,106,103
Toyota,228,58,158,Gasoline,Automatic,Front-wheel drive,4,30,35,106,103
Toyota,228,58,158,Gasoline,Automatic,Front-wheel drive,4,30,35,106,103
Toyota,228,58,158,Gasoline,Automatic,Front-wheel drive,4,30,35,106,103
Toyota,228,58,158,Gasoline,Automatic,Front-wheel drive,4,30,35,106,103
Toyota,228,89,158,Gasoline,Manual,Front-wheel drive,5,30,38,106,103
Toyota,228,89,158,Gasoline,Automatic,Front-wheel drive,4,30,35,106,103
Toyota,193,177,118,Gasoline,Automatic,Front-wheel drive,6,20,25,187,186
Toyota,193,177,118,Gasoline,Automatic,Front-wheel drive,5,18,24,270,248
Toyota,193,177,118,Gasoline,Automatic,All-wheel drive,5,17,22,270,248
Toyota,224,177,118,Gasoline,Automatic,Front-wheel drive,6,20,25,187,186
Toyota,224,177,118,Gasoline,Automatic,Front-wheel drive,5,18,24,270,248
Toyota,224,177,118,Gasoline,Automatic,All-wheel drive,5,17,22,270,248
Toyota,224,177,118,Gasoline,Automatic,Front-wheel drive,5,18,24,270,248
Toyota,224,177,118,Gasoline,Automatic,All-wheel drive,5,17,22,270,248
Toyota,190,197,29,Gasoline,Automatic,Front-wheel drive,6,25,35,178,170
Toyota,190,197,29,Gasoline,Automatic,Front-wheel drive,6,25,35,178,170
Toyota,190,197,29,Gasoline,Automatic,Front-wheel drive,6,25,35,178,170
Toyota,190,197,29,Gasoline,Automatic,Front-wheel drive,6,21,30,268,248
Toyota,190,197,29,Gasoline,Automatic,Front-wheel drive,6,25,35,178,170
Toyota,190,197,29,Gasoline,Automatic,Front-wheel drive,6,21,30,268,248
Toyota,19,63,113,Gasoline,Automatic,Rear-wheel drive,5,17,20,260,271
Toyota,36,63,113,Gasoline,Manual,All-wheel drive,6,15,18,260,271
Toyota,36,63,113,Gasoline,Automatic,All-wheel drive,5,17,20,260,271
Toyota,214,221,191,Gasoline,Automatic,Front-wheel drive,6,19,24,187,186
Toyota,214,221,191,Gasoline,Automatic,Front-wheel drive,6,18,25,266,245
Toyota,214,221,191,Gasoline,Automatic,Front-wheel drive,6,19,24,187,186
Toyota,214,221,191,Gasoline,Automatic,Front-wheel drive,6,18,25,266,245
Toyota,214,221,191,Gasoline,Automatic,All-wheel drive,6,17,23,266,245
Toyota,214,221,191,Gasoline,Automatic,Front-wheel drive,6,18,25,266,245
Toyota,214,221,191,Gasoline,Automatic,Front-wheel drive,6,18,25,266,245
Toyota,214,221,191,Gasoline,Automatic,Front-wheel drive,6,18,25,266,245
Toyota,214,221,191,Gasoline,Automatic,All-wheel drive,6,17,23,266,245
Toyota,214,221,191,Gasoline,Automatic,Front-wheel drive,6,18,25,266,245
Toyota,214,221,191,Gasoline,Automatic,Front-wheel drive,6,18,25,266,245
Toyota,214,221,191,Gasoline,Automatic,All-wheel drive,6,17,23,266,245
Toyota,24,215,133,Gasoline,Automatic,Rear-wheel drive,5,17,23,270,278
Toyota,24,215,133,Gasoline,Automatic,Rear-wheel drive,5,17,22,270,278
Toyota,92,215,133,Gasoline,Automatic,Rear-wheel drive,5,17,22,270,278
Toyota,24,215,133,Gasoline,Automatic,Rear-wheel drive,5,17,23,270,278
Toyota,24,215,133,Gasoline,Automatic,Rear-wheel drive,5,17,22,270,278
Toyota,163,89,237,Gasoline,Automatic,Rear-wheel drive,6,14,20,310,327
Toyota,163,89,237,Gasoline,Automatic,Rear-wheel drive,6,13,18,381,401
Toyota,163,89,237,Gasoline,Automatic,All-wheel drive,6,13,18,310,327
Toyota,163,89,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,163,89,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,163,89,237,Gasoline,Automatic,Rear-wheel drive,6,13,18,381,401
Toyota,163,89,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
Toyota,163,89,237,Gasoline,Automatic,All-wheel drive,6,13,17,381,401
