Make,Height,Length,Width,Fuel Type,Classification,Driveline,Number_of_Forward_Gears,City_MPG,Highway_MPG,Horsepower,Torque
Ford,11,142,212,Gasoline,Automatic,All-wheel drive,6,17,23,290,255
Ford,181,125,209,E85,Automatic,Rear-wheel drive,6,10,15,310,365
Ford,181,125,209,Gasoline,Automatic,All-wheel drive,6,13,18,310,365
Ford,181,125,209,E85,Automatic,Rear-wheel drive,6,10,15,310,365
Ford,181,125,209,E85,Automatic,All-wheel drive,6,9,13,310,365
Ford,181,245,209,E85,Automatic,Rear-wheel drive,6,10,15,310,365
Ford,181,245,209,Gasoline,Automatic,All-wheel drive,6,13,18,310,365
Ford,181,245,209,E85,Automatic,Rear-wheel drive,6,10,15,310,365
Ford,181,245,209,E85,Automatic,All-wheel drive,6,9,13,310,365
Ford,181,125,209,Gasoline,Automatic,Rear-wheel drive,6,14,20,310,365
Ford,181,125,209,E85,Automatic,All-wheel drive,6,9,13,310,365
Ford,181,125,209,E85,Automatic,Rear-wheel drive,6,10,15,310,365
Ford,181,125,209,Gasoline,Automatic,All-wheel drive,6,13,18,310,365
Ford,181,125,209,Gasoline,Automatic,Rear-wheel drive,6,14,20,310,365
Ford,181,125,209,E85,Automatic,All-wheel drive,6,9,13,310,365
Ford,181,125,209,E85,Automatic,Rear-wheel drive,6,10,15,310,365
Ford,181,125,209,Gasoline,Automatic,Rear-wheel drive,6,14,20,310,365
Ford,222,237,3,Gasoline,Automatic,Front-wheel drive,4,21,26,136,128
Ford,222,237,3,Gasoline,Automatic,Front-wheel drive,4,21,26,136,128
Ford,222,237,3,Gasoline,Automatic,Front-wheel drive,4,21,26,136,128
Ford,222,237,3,Gasoline,Automatic,Front-wheel drive,4,21,26,136,128
Ford,145,202,224,Gasoline,Manual,Rear-wheel drive,5,22,27,143,154
Ford,125,36,166,Diesel fuel,Automatic,All-wheel drive,7,18,24,210,400
Ford,148,51,226,Gasoline,Manual,Rear-wheel drive,5,22,27,143,154
Ford,148,51,226,Gasoline,Automatic,Rear-wheel drive,5,19,24,143,154
Ford,145,202,224,Gasoline,Manual,Rear-wheel drive,5,22,27,143,154
Ford,125,36,166,Diesel fuel,Automatic,All-wheel drive,7,18,24,210,400
Ford,148,51,226,Gasoline,Manual,Rear-wheel drive,5,22,27,143,154
Ford,148,51,226,Gasoline,Automatic,Rear-wheel drive,5,19,24,143,154
Ford,148,51,226,Gasoline,Manual,Rear-wheel drive,5,16,21,207,238
Ford,148,51,226,Gasoline,Automatic,Rear-wheel drive,5,15,20,207,238
Ford,148,51,226,Gasoline,Manual,Rear-wheel drive,5,22,27,143,154
Ford,148,51,226,Gasoline,Automatic,Rear-wheel drive,5,19,24,143,154
Ford,183,51,19,Gasoline,Manual,All-wheel drive,5,15,19,207,238
Ford,183,51,19,Gasoline,Automatic,All-wheel drive,5,14,18,207,238
Ford,148,51,226,Gasoline,Manual,Rear-wheel drive,5,16,21,207,238
Ford,148,51,226,Gasoline,Automatic,Rear-wheel drive,5,15,20,207,238
Ford,148,51,226,Gasoline,Manual,Rear-wheel drive,5,16,21,207,238
Ford,148,51,226,Gasoline,Automatic,Rear-wheel drive,5,15,20,207,238
Ford,183,51,19,Gasoline,Manual,All-wheel drive,5,15,19,207,238
Ford,183,51,19,Gasoline,Automatic,All-wheel drive,5,14,18,207,238
Ford,37,128,224,Gasoline,Automatic,Rear-wheel drive,4,13,16,225,286
Ford,37,128,224,Gasoline,Automatic,Rear-wheel drive,4,12,15,255,350
Ford,37,128,224,E85,Automatic,Rear-wheel drive,4,9,12,225,286
Ford,37,128,224,E85,Automatic,Rear-wheel drive,4,9,12,255,350
Ford,62,128,224,Gasoline,Automatic,Rear-wheel drive,4,11,15,255,350
Ford,62,128,224,Gasoline,Automatic,Rear-wheel drive,5,10,13,305,420
Ford,42,124,224,Gasoline,Automatic,Rear-wheel drive,4,11,15,255,350
Ford,42,124,224,Gasoline,Automatic,Rear-wheel drive,5,10,13,305,420
Ford,62,128,224,Gasoline,Automatic,Rear-wheel drive,4,11,15,255,350
Ford,62,128,224,Gasoline,Automatic,Rear-wheel drive,5,10,13,305,420
Ford,42,124,224,E85,Automatic,Rear-wheel drive,4,9,11,255,350
Ford,42,124,224,Gasoline,Automatic,Rear-wheel drive,5,10,13,305,420
Ford,44,128,224,Gasoline,Automatic,Rear-wheel drive,4,13,17,225,286
Ford,44,128,224,E85,Automatic,Rear-wheel drive,4,9,12,255,350
Ford,50,116,224,E85,Automatic,Rear-wheel drive,4,10,12,225,286
Ford,50,116,224,E85,Automatic,Rear-wheel drive,4,9,12,255,350
Ford,44,128,224,Gasoline,Automatic,Rear-wheel drive,4,13,17,225,286
Ford,44,128,224,E85,Automatic,Rear-wheel drive,4,9,12,255,350
Ford,105,128,224,Gasoline,Automatic,Rear-wheel drive,4,13,17,225,286
Ford,105,128,224,E85,Automatic,Rear-wheel drive,4,9,12,255,350
Ford,111,116,224,Gasoline,Automatic,Rear-wheel drive,4,13,17,225,286
Ford,111,116,224,E85,Automatic,Rear-wheel drive,4,9,12,255,350
Ford,105,128,224,Gasoline,Automatic,Rear-wheel drive,4,13,17,225,286
Ford,105,128,224,E85,Automatic,Rear-wheel drive,4,9,12,255,350
Ford,111,116,224,E85,Automatic,Rear-wheel drive,4,10,12,225,286
Ford,111,116,224,E85,Automatic,Rear-wheel drive,4,9,12,255,350
Ford,77,128,224,Gasoline,Automatic,Rear-wheel drive,4,12,15,255,350
Ford,77,128,224,Gasoline,Automatic,Rear-wheel drive,5,10,14,305,420
Ford,75,116,224,E85,Automatic,Rear-wheel drive,4,9,12,255,350
Ford,75,116,224,Gasoline,Automatic,Rear-wheel drive,5,10,14,305,420
Ford,77,128,224,E85,Automatic,Rear-wheel drive,4,9,12,255,350
Ford,77,128,224,Gasoline,Automatic,Rear-wheel drive,5,10,14,305,420
Ford,75,116,224,E85,Automatic,Rear-wheel drive,4,9,12,255,350
Ford,75,116,224,Gasoline,Automatic,Rear-wheel drive,5,10,14,305,420
Ford,135,253,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,135,253,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,95,253,212,E85,Automatic,Rear-wheel drive,6,11,15,360,380
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,95,45,212,E85,Automatic,Rear-wheel drive,6,11,15,360,380
Ford,95,45,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,135,253,212,Gasoline,Automatic,All-wheel drive,6,14,19,360,380
Ford,135,253,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,14,19,360,380
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,148,45,212,Gasoline,Automatic,All-wheel drive,6,14,19,360,380
Ford,148,45,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,95,45,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,95,45,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,148,45,212,Gasoline,Automatic,All-wheel drive,6,14,19,360,380
Ford,148,45,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,14,19,360,380
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,135,253,212,E85,Automatic,Rear-wheel drive,6,11,15,360,380
Ford,135,253,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,135,253,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,135,253,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,13,18,411,434
Ford,143,253,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,12,16,411,434
Ford,95,45,212,E85,Automatic,Rear-wheel drive,6,11,15,360,380
Ford,95,253,212,E85,Automatic,Rear-wheel drive,6,11,15,360,380
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,148,45,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,95,253,212,E85,Automatic,Rear-wheel drive,6,11,15,360,380
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,13,18,411,434
Ford,143,253,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,12,16,411,434
Ford,95,45,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,95,45,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,14,19,360,380
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,102,36,212,E85,Automatic,Rear-wheel drive,6,12,17,302,278
Ford,102,36,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,138,36,212,Gasoline,Automatic,All-wheel drive,6,16,21,302,278
Ford,138,36,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,135,253,212,E85,Automatic,Rear-wheel drive,6,12,17,302,278
Ford,135,253,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,135,253,212,Gasoline,Automatic,All-wheel drive,6,16,21,302,278
Ford,135,253,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,199,234,144,Gasoline,Automatic,All-wheel drive,6,12,16,411,434
Ford,199,7,144,Gasoline,Automatic,All-wheel drive,6,12,16,411,434
Ford,102,36,212,Gasoline,Automatic,Rear-wheel drive,6,17,23,302,278
Ford,102,36,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,138,36,212,Gasoline,Automatic,All-wheel drive,6,16,21,302,278
Ford,138,36,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,143,253,212,Gasoline,Automatic,Rear-wheel drive,6,17,23,365,420
Ford,143,253,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,143,253,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,133,253,212,Gasoline,Automatic,All-wheel drive,6,16,21,302,278
Ford,133,253,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,133,253,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,135,253,212,E85,Automatic,Rear-wheel drive,6,12,17,302,278
Ford,135,253,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,135,253,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,135,253,212,Gasoline,Automatic,All-wheel drive,6,16,21,302,278
Ford,135,253,212,Gasoline,Automatic,All-wheel drive,6,14,19,360,380
Ford,102,36,212,E85,Automatic,Rear-wheel drive,6,12,17,302,278
Ford,102,36,212,E85,Automatic,Rear-wheel drive,6,11,15,360,380
Ford,135,213,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,135,213,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,156,213,212,Gasoline,Automatic,All-wheel drive,6,16,21,302,278
Ford,156,213,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,156,213,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,95,253,212,E85,Automatic,Rear-wheel drive,6,12,17,302,278
Ford,135,253,212,Gasoline,Automatic,Rear-wheel drive,6,17,23,302,278
Ford,143,253,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,95,45,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,148,45,212,Gasoline,Automatic,All-wheel drive,6,14,19,360,380
Ford,102,45,212,Gasoline,Automatic,Rear-wheel drive,6,17,23,302,278
Ford,102,45,212,E85,Automatic,Rear-wheel drive,6,11,15,360,380
Ford,138,36,212,Gasoline,Automatic,All-wheel drive,6,16,21,302,278
Ford,138,36,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,143,253,212,E85,Automatic,Rear-wheel drive,6,12,17,302,278
Ford,143,253,212,E85,Automatic,Rear-wheel drive,6,11,15,360,380
Ford,143,253,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,156,213,212,Gasoline,Automatic,All-wheel drive,6,14,19,360,380
Ford,133,253,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,133,253,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,135,253,212,E85,Automatic,Rear-wheel drive,6,12,17,302,278
Ford,135,253,212,E85,Automatic,Rear-wheel drive,6,11,15,360,380
Ford,135,253,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,135,253,212,Gasoline,Automatic,All-wheel drive,6,16,21,302,278
Ford,135,253,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,135,253,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,135,213,212,E85,Automatic,Rear-wheel drive,6,12,17,302,278
Ford,135,213,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,135,213,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,156,213,212,Gasoline,Automatic,All-wheel drive,6,14,19,360,380
Ford,156,213,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,17,23,302,278
Ford,95,253,212,E85,Automatic,Rear-wheel drive,6,11,15,360,380
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,143,253,212,E85,Automatic,All-wheel drive,6,10,14,360,380
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,95,45,212,Gasoline,Automatic,Rear-wheel drive,6,15,21,360,380
Ford,95,45,212,Gasoline,Automatic,Rear-wheel drive,6,16,22,365,420
Ford,148,45,212,Gasoline,Automatic,All-wheel drive,6,14,19,360,380
Ford,148,45,212,Gasoline,Automatic,All-wheel drive,6,15,21,365,420
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,13,18,411,434
Ford,143,253,212,Gasoline,Automatic,All-wheel drive,6,12,16,411,434
Ford,95,253,212,Gasoline,Automatic,Rear-wheel drive,6,13,18,411,434
Ford,135,2,219,Gasoline,Automatic,All-wheel drive,6,12,16,411,434
Honda,152,240,57,Gasoline,Manual,Front-wheel drive,5,23,32,190,162
Honda,152,240,57,Gasoline,Automatic,Front-wheel drive,5,22,33,190,162
Honda,152,240,57,Gasoline,Manual,Front-wheel drive,6,17,26,271,251
Honda,152,240,57,Gasoline,Manual,Front-wheel drive,5,23,32,190,162
Honda,152,240,57,Gasoline,Automatic,Front-wheel drive,5,19,29,271,251
Honda,152,240,57,Gasoline,Automatic,Front-wheel drive,5,22,33,190,162
Honda,152,240,57,Gasoline,Automatic,Front-wheel drive,5,22,33,190,162
Honda,195,86,54,Gasoline,Manual,Front-wheel drive,5,23,33,177,161
Honda,195,86,54,Gasoline,Automatic,Front-wheel drive,5,23,34,177,161
Honda,195,86,54,Gasoline,Automatic,Front-wheel drive,5,23,34,177,161
Honda,195,86,54,Gasoline,Automatic,Front-wheel drive,5,23,34,177,161
Honda,195,86,54,Gasoline,Manual,Front-wheel drive,5,23,33,190,162
Honda,195,86,54,Gasoline,Automatic,Front-wheel drive,5,23,34,190,162
Honda,195,86,54,Gasoline,Automatic,Front-wheel drive,5,20,30,271,254
Honda,195,86,54,Gasoline,Automatic,Front-wheel drive,5,23,34,190,162
Honda,195,86,54,Gasoline,Automatic,Front-wheel drive,5,20,30,271,254
Honda,132,134,105,Gasoline,Automatic,Front-wheel drive,5,18,27,271,254
Honda,132,134,105,Gasoline,Automatic,Front-wheel drive,5,18,27,271,254
Honda,132,134,105,Gasoline,Automatic,All-wheel drive,5,18,26,271,254
Honda,117,105,214,Gasoline,Manual,Front-wheel drive,5,26,34,140,128
Honda,117,105,214,Gasoline,Automatic,Front-wheel drive,5,25,36,140,128
Honda,117,105,214,Gasoline,Manual,Front-wheel drive,5,26,34,140,128
Honda,117,105,214,Gasoline,Automatic,Front-wheel drive,5,25,36,140,128
Honda,117,105,214,Gasoline,Manual,Front-wheel drive,5,26,34,140,128
Honda,117,105,214,Gasoline,Automatic,Front-wheel drive,5,25,36,140,128
Honda,117,105,214,Gasoline,Automatic,Front-wheel drive,5,25,36,140,128
Honda,117,105,214,Gasoline,Manual,Front-wheel drive,6,21,29,197,139
Honda,155,151,216,Gasoline,Manual,Front-wheel drive,5,26,34,140,128
Honda,155,151,216,Gasoline,Automatic,Front-wheel drive,5,25,36,140,128
Honda,155,151,216,Gasoline,Manual,Front-wheel drive,5,26,34,140,128
Honda,155,151,216,Gasoline,Automatic,Front-wheel drive,5,25,36,140,128
Honda,155,151,216,Gasoline,Manual,Front-wheel drive,5,26,34,140,128
Honda,155,151,216,Gasoline,Automatic,Front-wheel drive,5,25,36,140,128
Honda,155,151,216,Gasoline,Manual,Front-wheel drive,5,26,34,140,128
Honda,155,151,216,Gasoline,Automatic,Front-wheel drive,5,25,36,140,128
Honda,155,151,216,Gasoline,Manual,Front-wheel drive,5,26,34,140,128
Honda,155,151,216,Gasoline,Automatic,Front-wheel drive,5,25,36,140,128
Honda,155,151,216,Gasoline,Automatic,Front-wheel drive,5,25,36,140,128
Honda,155,151,216,Gasoline,Manual,Front-wheel drive,6,21,29,197,139
Honda,155,151,216,Compressed natural gas,Automatic,Front-wheel drive,5,24,36,113,109
Honda,114,239,203,Gasoline,Manual,Front-wheel drive,6,31,37,122,128
Honda,114,239,203,Gasoline,Manual,Front-wheel drive,6,31,37,122,128
Honda,244,8,158,Gasoline,Manual,Front-wheel drive,5,27,33,117,106
Honda,244,8,158,Gasoline,Automatic,Front-wheel drive,5,28,35,117,106
Honda,244,8,158,Gasoline,Manual,Front-wheel drive,5,27,33,117,106
Honda,244,8,158,Gasoline,Automatic,Front-wheel drive,5,27,33,117,106
Honda,142,202,26,Gasoline,Automatic,Front-wheel drive,5,21,28,180,161
Honda,142,202,26,Gasoline,Automatic,All-wheel drive,5,21,27,180,161
Honda,142,202,26,Gasoline,Automatic,Front-wheel drive,5,21,28,180,161
Honda,142,202,26,Gasoline,Automatic,All-wheel drive,5,21,27,180,161
Honda,142,202,26,Gasoline,Automatic,Front-wheel drive,5,21,28,180,161
Honda,142,202,26,Gasoline,Automatic,All-wheel drive,5,21,27,180,161
Honda,142,202,26,Gasoline,Automatic,Front-wheel drive,5,21,28,180,161
Honda,142,202,26,Gasoline,Automatic,All-wheel drive,5,21,27,180,161
Honda,252,219,26,Gasoline,Automatic,Front-wheel drive,5,20,25,166,161
Honda,252,219,26,Gasoline,Automatic,All-wheel drive,5,19,24,166,161
Honda,252,219,26,Gasoline,Automatic,Front-wheel drive,5,20,25,166,161
Honda,252,219,26,Gasoline,Automatic,All-wheel drive,5,19,24,166,161
Honda,11,240,201,Gasoline,Automatic,Front-wheel drive,5,17,23,250,253
Honda,11,240,201,Gasoline,Automatic,All-wheel drive,5,16,22,250,253
Honda,54,240,201,Gasoline,Automatic,Front-wheel drive,5,17,23,250,253
Honda,54,240,201,Gasoline,Automatic,All-wheel drive,5,16,22,250,253
Honda,54,240,201,Gasoline,Automatic,Front-wheel drive,5,17,23,250,253
Honda,54,240,201,Gasoline,Automatic,All-wheel drive,5,16,22,250,253
Honda,54,240,201,Gasoline,Automatic,Front-wheel drive,5,17,23,250,253
Honda,54,240,201,Gasoline,Automatic,All-wheel drive,5,16,22,250,253
Honda,11,240,201,Gasoline,Automatic,All-wheel drive,5,16,22,250,253
Honda,201,33,219,Gasoline,Automatic,Front-wheel drive,5,18,27,248,250
Honda,201,33,219,Gasoline,Automatic,Front-wheel drive,5,18,27,248,250
Honda,201,33,219,Gasoline,Automatic,Front-wheel drive,5,18,27,248,250
Honda,201,33,219,Gasoline,Automatic,Front-wheel drive,6,19,28,248,250
Honda,201,33,219,Gasoline,Automatic,Front-wheel drive,6,19,28,248,250
Honda,249,137,184,Gasoline,Automatic,All-wheel drive,5,15,20,250,247
Honda,249,137,184,Gasoline,Automatic,All-wheel drive,5,15,20,250,247
Honda,16,137,184,Gasoline,Automatic,All-wheel drive,5,15,20,250,247
Nissan,43,52,52,Gasoline,Manual,Rear-wheel drive,6,18,26,350,276
Nissan,45,150,57,Gasoline,Manual,Rear-wheel drive,6,18,25,332,270
Nissan,45,150,57,Gasoline,Automatic,Rear-wheel drive,7,18,25,332,270
Nissan,45,150,57,Gasoline,Manual,Rear-wheel drive,6,18,25,332,270
Nissan,45,150,57,Gasoline,Automatic,Rear-wheel drive,7,18,25,332,270
Nissan,35,150,52,Gasoline,Manual,Rear-wheel drive,6,18,26,332,270
Nissan,35,150,52,Gasoline,Manual,Rear-wheel drive,6,18,26,332,270
Nissan,35,150,52,Gasoline,Automatic,Rear-wheel drive,7,19,26,332,270
Nissan,35,150,52,Gasoline,Manual,Rear-wheel drive,6,18,26,332,270
Nissan,139,242,3,Gasoline,Manual,Front-wheel drive,6,23,31,175,180
Nissan,139,242,3,Gasoline,Manual,Front-wheel drive,6,18,27,270,258
Nissan,189,155,222,Gasoline,Automatic,All-wheel drive,5,12,18,317,385
Nissan,189,155,222,Gasoline,Automatic,All-wheel drive,5,12,18,317,385
Nissan,189,155,222,Gasoline,Automatic,All-wheel drive,5,12,18,317,385
Nissan,168,155,222,Gasoline,Automatic,Rear-wheel drive,5,13,19,317,385
Nissan,168,155,222,Gasoline,Automatic,Rear-wheel drive,5,12,18,317,385
Nissan,168,155,222,Gasoline,Automatic,Rear-wheel drive,5,12,18,317,385
Nissan,115,140,158,Gasoline,Manual,Front-wheel drive,6,25,30,122,127
Nissan,115,140,158,Gasoline,Manual,Front-wheel drive,6,25,30,122,127
Nissan,33,28,229,Gasoline,Manual,Front-wheel drive,6,24,31,188,177
Nissan,33,28,229,Gasoline,Manual,Front-wheel drive,6,24,31,188,177
Nissan,41,20,57,Gasoline,Automatic,Rear-wheel drive,5,15,22,266,288
Nissan,41,20,57,Gasoline,Automatic,Rear-wheel drive,5,15,22,266,288
Nissan,52,20,57,Gasoline,Automatic,All-wheel drive,5,14,20,266,288
Nissan,52,20,57,Gasoline,Automatic,All-wheel drive,5,14,20,266,288
Nissan,36,20,57,Gasoline,Automatic,Rear-wheel drive,5,15,22,266,288
Nissan,52,20,57,Gasoline,Automatic,All-wheel drive,5,14,20,266,288
Nissan,41,20,57,Gasoline,Automatic,Rear-wheel drive,5,15,22,266,288
Nissan,54,20,57,Gasoline,Automatic,All-wheel drive,5,13,18,310,388
Nissan,52,20,57,Gasoline,Automatic,All-wheel drive,5,14,20,266,288
Nissan,221,222,254,Gasoline,Manual,Front-wheel drive,6,21,28,200,180
Nissan,231,214,254,Gasoline,Manual,Front-wheel drive,6,24,31,140,147
Nissan,254,199,158,Gasoline,Manual,Front-wheel drive,6,26,31,122,127
Nissan,254,199,158,Gasoline,Automatic,Front-wheel drive,4,24,32,122,127
Nissan,254,118,158,Gasoline,Automatic,Front-wheel drive,4,24,32,122,127
Nissan,254,118,158,Gasoline,Manual,Front-wheel drive,6,26,31,122,127
Nissan,254,118,158,Gasoline,Automatic,Front-wheel drive,4,24,32,122,127
Nissan,254,118,158,Gasoline,Manual,Front-wheel drive,5,26,34,107,111
Nissan,254,118,158,Gasoline,Automatic,Front-wheel drive,4,25,33,107,111
Nissan,254,118,158,Gasoline,Manual,Front-wheel drive,5,26,34,107,111
Nissan,110,186,57,Gasoline,Manual,All-wheel drive,6,16,20,261,281
Nissan,110,186,57,Gasoline,Automatic,Rear-wheel drive,5,16,22,261,281
Nissan,110,186,57,Gasoline,Automatic,All-wheel drive,5,15,20,261,281
Nissan,110,186,57,Gasoline,Automatic,All-wheel drive,5,15,20,261,281
Nissan,110,186,57,Gasoline,Automatic,Rear-wheel drive,5,16,22,261,281
Nissan,110,186,57,Gasoline,Manual,All-wheel drive,6,16,20,261,281
Nissan,110,186,57,Gasoline,Automatic,All-wheel drive,5,15,20,261,281
Nissan,168,155,222,Gasoline,Automatic,Rear-wheel drive,5,13,19,317,385
Nissan,189,155,222,Gasoline,Automatic,All-wheel drive,5,12,18,317,385
Nissan,168,155,222,Gasoline,Automatic,Rear-wheel drive,5,13,19,317,385
Nissan,189,155,222,Gasoline,Automatic,All-wheel drive,5,12,18,317,385
Nissan,168,155,222,E85,Automatic,Rear-wheel drive,5,9,13,317,385
Nissan,189,155,222,Gasoline,Automatic,All-wheel drive,5,12,18,317,385
Nissan,231,214,254,Gasoline,Manual,Front-wheel drive,6,24,31,135,142
Nissan,208,99,57,Gasoline,Manual,Rear-wheel drive,5,19,23,152,171
Nissan,208,99,57,Gasoline,Manual,Rear-wheel drive,5,19,23,152,171
Nissan,234,99,57,Gasoline,Automatic,Rear-wheel drive,5,15,20,261,281
Nissan,234,99,57,Gasoline,Automatic,All-wheel drive,5,14,19,261,281
Nissan,244,99,57,Gasoline,Manual,Rear-wheel drive,6,16,20,261,281
Nissan,234,99,57,Gasoline,Automatic,Rear-wheel drive,5,15,20,261,281
Nissan,244,99,57,Gasoline,Automatic,Rear-wheel drive,5,15,20,261,281
Nissan,244,196,57,Gasoline,Automatic,Rear-wheel drive,5,15,20,261,281
Nissan,244,99,57,Gasoline,Automatic,Rear-wheel drive,5,15,20,261,281
Nissan,85,99,57,Gasoline,Automatic,All-wheel drive,5,14,19,261,281
Nissan,244,99,57,Gasoline,Manual,All-wheel drive,6,15,20,261,281
Nissan,234,99,57,Gasoline,Automatic,All-wheel drive,5,14,19,261,281
Nissan,244,99,57,Gasoline,Automatic,All-wheel drive,5,14,19,261,281
Nissan,85,99,57,Gasoline,Automatic,Rear-wheel drive,5,15,20,261,281
Nissan,244,99,57,Gasoline,Manual,Rear-wheel drive,6,16,20,261,281
Nissan,244,196,57,Gasoline,Automatic,All-wheel drive,5,14,19,261,281
Nissan,208,99,57,Gasoline,Automatic,Rear-wheel drive,5,17,22,152,171
Nissan,57,196,57,Gasoline,Automatic,Rear-wheel drive,5,15,20,261,281
Nissan,234,99,57,Gasoline,Manual,Rear-wheel drive,6,16,20,261,281
Nissan,244,99,57,Gasoline,Automatic,All-wheel drive,5,14,19,261,281
Nissan,244,99,57,Gasoline,Manual,All-wheel drive,6,15,20,261,281
Nissan,244,99,57,Gasoline,Automatic,Rear-wheel drive,5,15,20,261,281
Nissan,244,99,57,Gasoline,Automatic,All-wheel drive,5,14,19,261,281
Nissan,234,99,57,Gasoline,Manual,All-wheel drive,6,15,20,261,281
Nissan,234,99,57,Gasoline,Manual,All-wheel drive,6,15,20,261,281
Nissan,208,99,57,Gasoline,Automatic,Rear-wheel drive,5,17,22,152,171
Nissan,73,196,57,Gasoline,Automatic,All-wheel drive,5,14,19,261,281
Nissan,244,99,57,Gasoline,Manual,All-wheel drive,6,15,20,261,281
Nissan,102,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
Nissan,140,72,227,Gasoline,Automatic,All-wheel drive,5,12,17,317,385
Nissan,102,72,227,Gasoline,Automatic,Rear-wheel drive,5,13,18,317,385
